X,Y,FID
39.16308594,21.46972656,ports_harbor.5075
-72.2288208,21.78747559,ports_harbor.5076
-97.78649902,22.26190186,ports_harbor.5077
91.81970215,22.3137207,ports_harbor.5078
113.2310791,23.11230469,ports_harbor.5079
118.0661011,24.45849609,ports_harbor.5080
54.41668701,25.58331299,ports_harbor.5081
-80.18188477,25.78430176,ports_harbor.5082
-95.28540039,29.74908447,ports_harbor.5083
49.11871338,30.44207764,ports_harbor.5084
47.83947754,30.52069092,ports_harbor.5085
121.4837036,31.23968506,ports_harbor.5086
-118.248291,33.74688721,ports_harbor.5087
135.1931152,34.67529297,ports_harbor.5088
136.8673096,35.06671143,ports_harbor.5089
139.6494751,35.45288086,ports_harbor.5090
139.7653198,35.61828613,ports_harbor.5091
120.3212891,36.09112549,ports_harbor.5092
-122.4038086,37.80969238,ports_harbor.5093
121.6350708,38.93029785,ports_harbor.5094
117.7005005,38.98468018,ports_harbor.5095
127.6303101,39.82287598,ports_harbor.5096
52.93310547,39.99908447,ports_harbor.5097
-74.02191162,40.69873047,ports_harbor.5098
16.17468262,41.88531494,ports_harbor.5099
15.88287353,41.93048096,ports_harbor.5100
16.00891113,41.94830322,ports_harbor.5101
14.99987793,42.00292969,ports_harbor.5102
19.08111572,42.09088135,ports_harbor.5103
15.51190186,42.12207031,ports_harbor.5104
14.71148682,42.17169189,ports_harbor.5105
14.41027832,42.34948731,ports_harbor.5106
11.12530518,42.43609619,ports_harbor.5107
27.470949,42.4834825,ports_harbor.5108
11.13488769,42.55627441,ports_harbor.5109
8.762695312,42.56951904,ports_harbor.5110
10.06787109,42.57171631,ports_harbor.5111
18.22528076,42.58612061,ports_harbor.5112
8.938903809,42.63647461,ports_harbor.5113
17.59710693,42.73968506,ports_harbor.5114
10.39831543,42.76507568,ports_harbor.5115
17.88891602,42.78570557,ports_harbor.5116
17.34387207,42.78771973,ports_harbor.5117
10.42871094,42.81549072,ports_harbor.5118
17.69708252,42.83508301,ports_harbor.5119
10.42327881,42.85913086,ports_harbor.5120
17.39910889,42.91607666,ports_harbor.5121
17.13568115,42.96289063,ports_harbor.5122
17.26947022,43.01092529,ports_harbor.5123
16.08929443,43.04510498,ports_harbor.5124
17.63330078,43.05328369,ports_harbor.5125
17.17871094,43.12231445,ports_harbor.5126
16.44250488,43.16790772,ports_harbor.5127
27.91920568,43.19304921,ports_harbor.5128
16.44909668,43.32550049,ports_harbor.5129
5.3450065,43.333191,ports_harbor.5130
10.45050049,43.35168457,ports_harbor.5131
6.76550293,43.42407227,ports_harbor.5132
9.907287598,43.42932129,ports_harbor.5133
16.6953125,43.44207764,ports_harbor.5134
16.43847656,43.50653076,ports_harbor.5135
15.96191406,43.53051758,ports_harbor.5136
15.92370606,43.58630371,ports_harbor.5137
51.20812988,43.59869385,ports_harbor.5138
9.83770752,43.05249023,ports_harbor.5139
15.78027344,43.75811768,ports_harbor.5140
15.64349365,43.78369141,ports_harbor.5141
15.59228516,43.82312012,ports_harbor.5142
8.04309082,43.88769531,ports_harbor.5143
12.90667725,43.92431641,ports_harbor.5144
15.16827393,43.93469238,ports_harbor.5145
15.43969727,43.93951416,ports_harbor.5146
12.5703125,44.07489014,ports_harbor.5147
39.06689453,44.08728027,ports_harbor.5148
28.65708296,44.13813197,ports_harbor.5149
14.91827393,44.15447998,ports_harbor.5150
28.30688477,44.24230957,ports_harbor.5151
15.43908691,44.29351807,ports_harbor.5152
9.210510254,44.30249023,ports_harbor.5153
28.67828369,44.34472656,ports_harbor.5154
15.05267334,44.44592285,ports_harbor.5155
15.06549072,44.49267578,ports_harbor.5156
14.88269043,44.55133057,ports_harbor.5157
12.24749756,44.67633057,ports_harbor.5158
37.7822876,44.72491455,ports_harbor.5159
13.83990478,44.84088135,ports_harbor.5160
14.76727295,44.96710205,ports_harbor.5161
14.04650879,45.03271484,ports_harbor.5162
14.15270996,45.07928467,ports_harbor.5163
14.78808594,45.12567139,ports_harbor.5164
14.52667236,45.12628174,ports_harbor.5165
14.66888428,45.1506958,ports_harbor.5166
14.69012451,45.17230225,ports_harbor.5167
14.25531006,45.2376709,ports_harbor.5168
27.99151611,45.28088379,ports_harbor.5169
14.28948975,45.31488037,ports_harbor.5170
36.67651367,45.33709717,ports_harbor.5171
12.304285,45.4382935,ports_harbor.5172
28.07250977,45.43231201,ports_harbor.5173
13.37707519,45.68469238,ports_harbor.5174
13.15051269,45.69970703,ports_harbor.5175
13.53668213,45.78369141,ports_harbor.5176
38.27728272,46.72808838,ports_harbor.5177
38.94610596,47.19952393,ports_harbor.5178
39.70587158,47.20770264,ports_harbor.5179
44.5335083,48.71112061,ports_harbor.5180
45.97210693,51.49371338,ports_harbor.5181
48.46490478,53.14227295,ports_harbor.5182
50.07348633,53.18151856,ports_harbor.5183
7.425109863,50.44311523,ports_harbor.5184
7.016723633,50.82269287,ports_harbor.5185
6.977905273,50.95489502,ports_harbor.5186
6.733276367,51.18572998,ports_harbor.5187
6.851318359,51.43969727,ports_harbor.5188
6.690124512,51.52789307,ports_harbor.5189
7.076477051,51.53948975,ports_harbor.5190
6.603088379,51.57049561,ports_harbor.5191
7.28692627,51.58087158,ports_harbor.5192
6.59552002,51.60089111,ports_harbor.5193
10.38751221,52.15710449,ports_harbor.5194
6.808105469,52.24572754,ports_harbor.5195
6.149719238,52.2532959,ports_harbor.5196
10.2243042,52.30407715,ports_harbor.5197
9.965087891,52.3059082,ports_harbor.5198
10.47052002,52.31390381,ports_harbor.5199
6.114685059,52.50769043,ports_harbor.5200
7.268310547,52.82348633,ports_harbor.5201
10.56829834,52.99768066,ports_harbor.5202
8.757873535,53.10290527,ports_harbor.5203
8.237304687,53.14129639,ports_harbor.5204
5.787475586,53.19873047,ports_harbor.5205
7.426086426,53.21850586,ports_harbor.5206
6.94152832,53.33111572,ports_harbor.5207
7.174926758,53.33447266,ports_harbor.5208
10.36730957,53.42572022,ports_harbor.5209
5.61529541,53.44207764,ports_harbor.5210
8.15891904,53.52873441,ports_harbor.5211
8.572097388,53.54089672,ports_harbor.5212
9.980529785,53.54150391,ports_harbor.5213
7.361877441,53.68530273,ports_harbor.5214
9.169311523,53.69909668,ports_harbor.5215
7.704284668,53.70092773,ports_harbor.5216
7.367675781,53.72229004,ports_harbor.5217
9.41607666,53.77789307,ports_harbor.5218
7.898681641,53.79510498,ports_harbor.5219
9.349304199,53.79748535,ports_harbor.5220
10.67547607,53.86889648,ports_harbor.5221
9.421508789,53.87670898,ports_harbor.5222
9.534118652,53.91149902,ports_harbor.5223
133.0836792,42.74530029,ports_harbor.5224
132.8856812,42.79107666,ports_harbor.5225
131.8900757,43.10888672,ports_harbor.5226
-73.55090332,45.50769043,ports_harbor.5227
138.3450928,46.52911377,ports_harbor.5228
142.7628784,46.62512207,ports_harbor.5229
141.8546753,46.66827393,ports_harbor.5230
-122.3405151,47.59710693,ports_harbor.5231
-123.1203003,49.27050781,ports_harbor.5232
142.1467285,49.96929932,ports_harbor.5233
140.7808838,51.47009277,ports_harbor.5234
140.7415161,53.13208008,ports_harbor.5235
-8.395754,43.3633955,ports_harbor.5236
-1.489685059,43.50653076,ports_harbor.5237
-5.929321289,43.58807373,ports_harbor.5238
-0.562988281,44.83569336,ports_harbor.5239
-1.032409668,45.61889648,ports_harbor.5240
-2.347595215,46.72888184,ports_harbor.5241
-1.582580566,47.19769287,ports_harbor.5242
-2.764526367,47.63128662,ports_harbor.5243
-2.086608887,47.644104,ports_harbor.5244
-3.284423828,47.79388428,ports_harbor.5245
-3.917907715,47.86810303,ports_harbor.5246
-4.105712891,47.99407959,ports_harbor.5247
-4.269714355,48.4442749,ports_harbor.5248
-3.160400391,48.70129394,ports_harbor.5249
-3.982177734,48.7243042,ports_harbor.5250
-3.100708008,48.78887939,ports_harbor.5251
-1.603027344,48.83227539,ports_harbor.5252
0.233520508,49.42449951,ports_harbor.5253
0.096471786,49.47963436,ports_harbor.5254
-5.063598633,50.05609131,ports_harbor.5255
1.369873047,50.06530762,ports_harbor.5256
-5.530212402,50.11608887,ports_harbor.5257
-5.036499023,50.24987793,ports_harbor.5258
-4.70111084,50.34350586,ports_harbor.5259
5.632873535,50.65350342,ports_harbor.5260
-1.289428711,50.70947266,ports_harbor.5261
-0.810791016,50.83050537,ports_harbor.5262
4.358520508,50.87188721,ports_harbor.5263
0.738891602,50.95007324,ports_harbor.5264
-4.200927734,51.01812744,ports_harbor.5265
3.741699219,51.08508301,ports_harbor.5266
4.375671387,51.25390625,ports_harbor.5267
3.1972645,51.3630255,ports_harbor.5268
3.8138695,51.3372,ports_harbor.5269
4.089294434,51.36309814,ports_harbor.5270
-3.25970459,51.39489746,ports_harbor.5271
-2.624023438,51.44970703,ports_harbor.5272
-3.159606934,51.45330811,ports_harbor.5273
4.241699219,51.50170898,ports_harbor.5274
-0.079138,51.5054245,ports_harbor.5275
6.079284668,51.54608154,ports_harbor.5276
0.725891113,51.57769775,ports_harbor.5277
4.460327148,51.58709717,ports_harbor.5278
6.024291992,51.59729004,ports_harbor.5279
0.784912109,51.62390137,ports_harbor.5280
-3.807312012,51.6652832,ports_harbor.5281
-9.458984375,51.68109131,ports_harbor.5282
5.967285156,51.68847656,ports_harbor.5283
4.616516113,51.69989014,ports_harbor.5284
-5.029863244,51.70950801,ports_harbor.5285
5.852722168,51.75848389,ports_harbor.5286
4.625671387,51.78070068,ports_harbor.5287
4.200073242,51.7835083,ports_harbor.5288
4.644897461,51.80487061,ports_harbor.5289
1.021911621,51.80548096,ports_harbor.5290
5.547912598,51.80670166,ports_harbor.5291
4.653686523,51.81567383,ports_harbor.5292
5.091491699,51.82489014,ports_harbor.5293
5.855102539,51.85089111,ports_harbor.5294
4.628112793,51.87609863,ports_harbor.5295
5.603271484,51.89807129,ports_harbor.5296
4.782714844,51.91888428,ports_harbor.5297
4.595703125,51.92730713,ports_harbor.5298
4.63269043,51.93469238,ports_harbor.5299
-7.844482422,51.95227051,ports_harbor.5300
5.729125977,51.96887207,ports_harbor.5301
-9.729675293,52.25927734,ports_harbor.5302
4.878479004,52.39807129,ports_harbor.5303
4.662719727,52.46209717,ports_harbor.5304
1.760070801,52.4743042,ports_harbor.5305
1.735473633,52.57110596,ports_harbor.5306
-9.491516113,52.63549805,ports_harbor.5307
0.147705078,52.65667725,ports_harbor.5308
5.656677246,53.02868652,ports_harbor.5309
4.879516602,53.16308594,ports_harbor.5310
5.408508301,53.17590332,ports_harbor.5311
-4.113220215,53.23687744,ports_harbor.5312
-3.634887695,53.29467773,ports_harbor.5313
-3.263000488,53.31988525,ports_harbor.5314
-3.013510721,53.44506331,ports_harbor.5315
-2.296875,53.47113037,ports_harbor.5316
-0.690979004,53.65887451,ports_harbor.5317
-0.934997559,53.6809082,ports_harbor.5318
-0.850708008,53.73168945,ports_harbor.5319
-2.922912598,54.03289795,ports_harbor.5320
-2.809204102,54.05529785,ports_harbor.5321
13.33728027,52.5401001,ports_harbor.5322
14.28747559,53.05352783,ports_harbor.5323
14.5559082,53.41888428,ports_harbor.5324
14.59008789,53.56231689,ports_harbor.5325
14.62030029,53.64788818,ports_harbor.5326
14.51531982,53.66229248,ports_harbor.5327
14.284729,53.72509766,ports_harbor.5328
14.05133057,53.73748779,ports_harbor.5329
13.69348144,53.86010742,ports_harbor.5330
14.254322,53.903702,ports_harbor.5331
13.03051758,53.90667725,ports_harbor.5332
14.44592285,53.93249512,ports_harbor.5333
9.086486816,54.36950684,ports_harbor.5334
11.04290772,54.44708252,ports_harbor.5335
9.862304687,54.47332764,ports_harbor.5336
8.6875,54.50909424,ports_harbor.5337
8.688110352,54.73010254,ports_harbor.5338
10.67431641,54.75189209,ports_harbor.5339
9.653076172,54.82147217,ports_harbor.5340
11.02929688,54.87567139,ports_harbor.5341
10.40789795,54.89428711,ports_harbor.5342
10.62689209,54.90368652,ports_harbor.5343
9.803894043,54.89569092,ports_harbor.5344
10.04467773,54.93029785,ports_harbor.5345
10.25891113,54.94268799,ports_harbor.5346
9.873474121,54.94372559,ports_harbor.5347
9.982910156,54.99389648,ports_harbor.5348
9.669677734,54.99932861,ports_harbor.5349
9.692687988,55.00872803,ports_harbor.5350
10.25653076,55.03649902,ports_harbor.5351
8.566101074,55.0848999,ports_harbor.5352
10.09613037,55.10913086,ports_harbor.5353
10.47192383,55.04187012,ports_harbor.5354
11.15948486,55.17169189,ports_harbor.5355
10.78607178,55.13970947,ports_harbor.5356
11.25952148,55.20129394,ports_harbor.5357
11.24530029,55.20910644,ports_harbor.5358
11.19769287,55.21209717,ports_harbor.5359
11.24371338,55.21307373,ports_harbor.5360
9.503479004,55.25067139,ports_harbor.5361
9.71307373,55.26147461,ports_harbor.5362
9.730285645,55.26147461,ports_harbor.5363
10.79052734,55.30627441,ports_harbor.5364
9.800109863,55.32550049,ports_harbor.5365
10.38171387,55.41088867,ports_harbor.5366
8.41192627,55.45629883,ports_harbor.5367
9.72668457,55.50769043,ports_harbor.5368
9.608276367,55.51049805,ports_harbor.5369
9.758728027,55.51831055,ports_harbor.5370
10.01751709,55.71630859,ports_harbor.5371
11.13391113,55.88067627,ports_harbor.5372
10.67010498,56.19647217,ports_harbor.5373
10.3480835,56.246521,ports_harbor.5374
8.592895508,56.49389648,ports_harbor.5375
8.605712891,56.51989746,ports_harbor.5376
8.614501953,56.55090332,ports_harbor.5377
9.052490234,56.57470703,ports_harbor.5378
9.803527832,56.64050293,ports_harbor.5379
10.03833008,56.68310547,ports_harbor.5380
10.06567383,56.68670654,ports_harbor.5381
10.05029297,56.69970703,ports_harbor.5382
9.192504883,56.70050049,ports_harbor.5383
9.174072266,56.70947266,ports_harbor.5384
8.497070312,56.75292969,ports_harbor.5385
8.256530762,56.77630615,ports_harbor.5386
8.866699219,56.79510498,ports_harbor.5387
9.030883789,56.80047607,ports_harbor.5388
9.022277832,56.80389404,ports_harbor.5389
8.699707031,56.9520874,ports_harbor.5390
9.248901367,56.96887207,ports_harbor.5391
8.917907715,56.98028564,ports_harbor.5392
9.292480469,57.00109863,ports_harbor.5393
9.937072754,57.04888916,ports_harbor.5394
10.37707519,57.05249023,ports_harbor.5395
9.932678223,57.05407715,ports_harbor.5396
150.7785034,59.55712891,ports_harbor.5397
149.3328857,59.71490478,ports_harbor.5398
177.5198975,64.7376709,ports_harbor.5399
-8.477783203,54.2756958,ports_harbor.5400
-5.874521,54.638546,ports_harbor.5401
-5.765380859,54.72027588,ports_harbor.5402
-3.399780273,54.86767578,ports_harbor.5403
-1.361328125,54.91729736,ports_harbor.5404
-7.318603516,54.99847412,ports_harbor.5405
-6.676208496,55.13427734,ports_harbor.5406
-4.642089844,55.46868897,ports_harbor.5407
-2.002929688,55.76568603,ports_harbor.5408
-5.445129395,56.01348877,ports_harbor.5409
-3.400085449,56.02429199,ports_harbor.5410
-3.418701172,56.37890625,ports_harbor.5411
-5.474304199,56.41467285,ports_harbor.5412
-2.919494629,56.46588135,ports_harbor.5413
-5.701599121,56.46948242,ports_harbor.5414
-5.775390625,56.53729248,ports_harbor.5415
-5.532409668,56.56829834,ports_harbor.5416
-5.138977051,56.84088135,ports_harbor.5417
-2.495300293,57.67449951,ports_harbor.5418
-3.082092285,58.43988037,ports_harbor.5419
-3.171691895,58.6506958,ports_harbor.5420
-21.36700439,63.86169434,ports_harbor.5421
-22.03997803,64.04669189,ports_harbor.5422
-21.94061279,64.11309814,ports_harbor.5423
-21.93798828,64.15588379,ports_harbor.5424
-22.09680176,64.31268311,ports_harbor.5425
-21.71917725,64.33789063,ports_harbor.5426
-14.2800293,64.65887451,ports_harbor.5427
-14.00531006,64.78833008,ports_harbor.5428
-13.87512207,64.83209228,ports_harbor.5429
-14.02069092,64.93109131,ports_harbor.5430
12.137799,54.093063,ports_harbor.5431
13.38372803,54.09991455,ports_harbor.5432
19.40008545,54.27789307,ports_harbor.5433
13.5045166,54.34069824,ports_harbor.5434
19.67749023,54.35968018,ports_harbor.5435
19.45147705,54.39007568,ports_harbor.5436
18.57391357,54.44470215,ports_harbor.5437
18.56305871,54.53572582,ports_harbor.5438
16.85827637,54.58911133,ports_harbor.5439
18.79931641,54.60107422,ports_harbor.5440
19.90692139,54.63287353,ports_harbor.5441
11.86688232,54.7611084,ports_harbor.5442
11.4899292,54.83648682,ports_harbor.5443
11.48327637,54.88470459,ports_harbor.5444
12.04632568,54.89172363,ports_harbor.5445
11.35992432,54.91430664,ports_harbor.5446
12.05133057,54.91247559,ports_harbor.5447
11.37329102,54.93670654,ports_harbor.5448
11.85211182,54.96032715,ports_harbor.5449
11.51947022,54.96807861,ports_harbor.5450
11.8939209,54.99609375,ports_harbor.5451
11.91809082,55.00427246,ports_harbor.5452
11.88568115,55.00128174,ports_harbor.5453
12.16748047,55.21209717,ports_harbor.5454
11.75189209,55.22711182,ports_harbor.5455
14.73229981,55.2454834,ports_harbor.5456
11.28948975,55.25109863,ports_harbor.5457
12.48291016,55.60107422,ports_harbor.5458
12.9923035,55.620228,ports_harbor.5459
12.65692139,55.63769531,ports_harbor.5460
21.12197888,55.7052699,ports_harbor.5461
11.80108643,55.75653076,ports_harbor.5462
11.35992432,55.76391602,ports_harbor.5463
11.8850708,55.81549072,ports_harbor.5464
12.05108643,55.8348999,ports_harbor.5465
11.76672363,55.9442749,ports_harbor.5466
12.00427246,55.96069336,ports_harbor.5467
21.07049561,56.03833008,ports_harbor.5468
15.29968262,56.17407227,ports_harbor.5469
16.4072876,56.35009766,ports_harbor.5470
16.08691406,56.37750244,ports_harbor.5471
16.38049316,56.53027344,ports_harbor.5472
20.99871826,56.53729248,ports_harbor.5473
11.51672363,56.71667481,ports_harbor.5474
24.07330322,57.04290772,ports_harbor.5475
16.54510498,57.09729004,ports_harbor.5476
18.49188232,57.17248535,ports_harbor.5477
23.13031006,57.3348999,ports_harbor.5478
17.08807373,57.34887695,ports_harbor.5479
18.18389893,57.38830566,ports_harbor.5480
18.28131103,57.63470459,ports_harbor.5481
11.951894,57.707901,ports_harbor.5482
16.5401001,57.7243042,ports_harbor.5483
16.64270019,57.76190186,ports_harbor.5484
12.00891113,57.83770752,ports_harbor.5485
12.00769043,57.85388184,ports_harbor.5486
16.41809082,57.88909912,ports_harbor.5487
12.06188965,57.92388916,ports_harbor.5488
12.14208984,58.10650635,ports_harbor.5489
8.004699707,58.144104,ports_harbor.5490
16.60571289,58.20349121,ports_harbor.5491
8.374694824,58.24127197,ports_harbor.5492
6.661315918,58.29150391,ports_harbor.5493
12.31567383,58.31311035,ports_harbor.5494
11.90447998,58.34448242,ports_harbor.5495
12.37548828,58.35327148,ports_harbor.5496
11.24591064,58.3649292,ports_harbor.5497
12.33050537,58.38549805,ports_harbor.5498
8.76751709,58.45770264,ports_harbor.5499
13.16589356,58.5112915,ports_harbor.5500
16.25311279,58.61669922,ports_harbor.5501
16.2612915,58.63568115,ports_harbor.5502
13.43829346,58.63647461,ports_harbor.5503
11.25671387,58.68572998,ports_harbor.5504
13.82012939,58.71929932,ports_harbor.5505
17.78027344,58.94927978,ports_harbor.5506
14.03387451,58.95007324,ports_harbor.5507
12.71270752,59.05389404,ports_harbor.5508
17.78527832,59.09649658,ports_harbor.5509
37.85913086,59.11669922,ports_harbor.5510
12.92608643,59.12670898,ports_harbor.5511
9.652709961,59.15209961,ports_harbor.5512
17.6295166,59.19732666,ports_harbor.5513
17.53332519,59.26690674,ports_harbor.5514
14.08929443,59.31488037,ports_harbor.5515
18.16168213,59.31890869,ports_harbor.5516
13.4362793,59.32128906,ports_harbor.5517
18.378479,59.3269043,ports_harbor.5518
13.12908936,59.34387207,ports_harbor.5519
18.11627197,59.34790039,ports_harbor.5520
18.12451172,59.34631348,ports_harbor.5521
24.04968262,59.34967041,ports_harbor.5522
13.52050781,59.36669922,ports_harbor.5523
13.18151856,59.36853027,ports_harbor.5524
17.0324707,59.37890625,ports_harbor.5525
13.68048096,59.4085083,ports_harbor.5526
10.49792481,59.41729736,ports_harbor.5527
6.249511719,59.48510742,ports_harbor.5528
26.55108643,59.519104,ports_harbor.5529
